ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60655,29,07/18/2021,07/24/2021,9,3527,31,12244.8,1930,45583,6700,158252.3,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-29,POINT (-87.701434 41.696456)
60655,30,07/25/2021,07/31/2021,17,3544,59,12303.8,2422,48005,8409,166660.9,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-30,POINT (-87.701434 41.696456)
60655,31,08/01/2021,08/07/2021,18,3562,62,12366.3,1875,49880,6510,173170.4,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-31,POINT (-87.701434 41.696456)
60655,32,08/08/2021,08/14/2021,25,3587,87,12453.1,2012,51892,6985,180155.5,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-32,POINT (-87.701434 41.696456)
60655,33,08/15/2021,08/21/2021,47,3634,163,12616.3,1049,52941,3642,183797.4,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-33,POINT (-87.701434 41.696456)
60655,34,08/22/2021,08/28/2021,41,3675,142,12758.6,678,53619,2354,186151.2,0.1,0.1,0,36,0.0,125.0,28804,60655-2021-34,POINT (-87.701434 41.696456)
60655,35,08/29/2021,09/04/2021,38,3713,132,12890.6,613,54232,2128,188279.4,0.1,0.1,0,36,0.0,125.0,28804,60655-2021-35,POINT (-87.701434 41.696456)
60655,36,09/05/2021,09/11/2021,46,3759,160,13050.3,672,54904,2333,190612.4,0.1,0.1,1,37,3.5,128.5,28804,60655-2021-36,POINT (-87.701434 41.696456)
60655,37,09/12/2021,09/18/2021,36,3795,125,13175.3,772,55676,2680,193292.6,0.0,0.1,0,37,0.0,128.5,28804,60655-2021-37,POINT (-87.701434 41.696456)
60655,38,09/19/2021,09/25/2021,35,3830,122,13296.8,978,56654,3395,196688,0.0,0.1,0,37,0.0,128.5,28804,60655-2021-38,POINT (-87.701434 41.696456)
60655,39,09/26/2021,10/02/2021,31,3861,108,13404.4,1003,57657,3482,200170.1,0.0,0.1,0,37,0.0,128.5,28804,60655-2021-39,POINT (-87.701434 41.696456)
60656,26,06/21/2020,06/27/2020,12,294,44,1066,334,3332,1211,12081.7,0.1,0.1,0,9,0.0,32.6,27579,60656-2020-26,POINT (-87.817934 41.974566)
60656,27,06/28/2020,07/04/2020,16,310,58,1124,387,3719,1403,13484.9,0.1,0.1,0,9,0.0,32.6,27579,60656-2020-27,POINT (-87.817934 41.974566)
60656,28,07/05/2020,07/11/2020,17,327,62,1185.7,392,4111,1421,14906.3,0.1,0.1,1,10,3.6,36.3,27579,60656-2020-28,POINT (-87.817934 41.974566)
60656,29,07/12/2020,07/18/2020,13,340,47,1232.8,376,4487,1363,16269.6,0.0,0.1,0,10,0.0,36.3,27579,60656-2020-29,POINT (-87.817934 41.974566)
60656,30,07/19/2020,07/25/2020,20,360,72,1305.3,403,4890,1461,17730.9,0.1,0.1,0,10,0.0,36.3,27579,60656-2020-30,POINT (-87.817934 41.974566)
60656,31,07/26/2020,08/01/2020,26,386,94,1399.6,367,5257,1331,19061.6,0.1,0.1,0,10,0.0,36.3,27579,60656-2020-31,POINT (-87.817934 41.974566)
60656,32,08/02/2020,08/08/2020,30,416,109,1508.4,375,5632,1360,20421.3,0.1,0.1,1,11,3.6,39.9,27579,60656-2020-32,POINT (-87.817934 41.974566)
60656,33,08/09/2020,08/15/2020,42,458,152,1660.7,456,6088,1653,22074.8,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-33,POINT (-87.817934 41.974566)
60656,34,08/16/2020,08/22/2020,46,504,167,1827.5,481,6569,1744,23818.8,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-34,POINT (-87.817934 41.974566)
60656,35,08/23/2020,08/29/2020,33,537,120,1947.1,500,7069,1813,25631.8,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-35,POINT (-87.817934 41.974566)
60656,36,08/30/2020,09/05/2020,20,557,72,2019.7,418,7487,1516,27147.5,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-36,POINT (-87.817934 41.974566)
60656,37,09/06/2020,09/12/2020,11,568,40,2059.5,369,7856,1338,28485.4,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-37,POINT (-87.817934 41.974566)
60656,38,09/13/2020,09/19/2020,23,591,83,2142.9,421,8277,1526,30012,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-38,POINT (-87.817934 41.974566)
60656,39,09/20/2020,09/26/2020,30,621,109,2251.7,446,8723,1617,31629.1,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-39,POINT (-87.817934 41.974566)
60656,40,09/27/2020,10/03/2020,38,659,138,2389.5,516,9239,1871,33500.1,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-40,POINT (-87.817934 41.974566)
60656,41,10/04/2020,10/10/2020,53,712,192,2581.7,615,9854,2230,35730.1,0.1,0.1,4,15,14.5,54.4,27579,60656-2020-41,POINT (-87.817934 41.974566)
60656,42,10/11/2020,10/17/2020,71,783,257,2839.1,702,10556,2545,38275.5,0.1,0.1,2,17,7.3,61.6,27579,60656-2020-42,POINT (-87.817934 41.974566)
60656,43,10/18/2020,10/24/2020,87,870,316,3154.6,757,11313,2745,41020.3,0.1,0.1,0,17,0.0,61.6,27579,60656-2020-43,POINT (-87.817934 41.974566)
60656,44,10/25/2020,10/31/2020,119,989,432,3586.1,788,12101,2857,43877.6,0.2,0.1,1,18,3.6,65.3,27579,60656-2020-44,POINT (-87.817934 41.974566)
60656,45,11/01/2020,11/07/2020,169,1158,613,4198.8,884,12985,3205,47082.9,0.2,0.1,0,18,0.0,65.3,27579,60656-2020-45,POINT (-87.817934 41.974566)
60656,46,11/08/2020,11/14/2020,207,1365,751,4949.4,1026,14011,3720,50803.1,0.2,0.1,4,22,14.5,79.8,27579,60656-2020-46,POINT (-87.817934 41.974566)
60656,47,11/15/2020,11/21/2020,159,1524,576,5525.9,971,14982,3521,54323.9,0.2,0.1,3,25,10.9,90.6,27579,60656-2020-47,POINT (-87.817934 41.974566)
60656,48,11/22/2020,11/28/2020,117,1641,424,5950.2,737,15719,2672,56996.3,0.2,0.1,3,28,10.9,101.5,27579,60656-2020-48,POINT (-87.817934 41.974566)
60656,49,11/29/2020,12/05/2020,160,1801,580,6530.3,908,16627,3292,60288.6,0.2,0.1,0,28,0.0,101.5,27579,60656-2020-49,POINT (-87.817934 41.974566)
60656,30,07/25/2021,07/31/2021,37,3311,134,12005.5,623,38640,2259,140106.6,0.1,0.1,1,58,3.6,210.3,27579,60656-2021-30,POINT (-87.817934 41.974566)
60656,31,08/01/2021,08/07/2021,36,3347,130,12136,696,39336,2524,142630.3,0.0,0.1,1,59,3.6,213.9,27579,60656-2021-31,POINT (-87.817934 41.974566)
60656,32,08/08/2021,08/14/2021,36,3383,130,12266.6,638,39974,2313,144943.6,0.1,0.1,0,59,0.0,213.9,27579,60656-2021-32,POINT (-87.817934 41.974566)
60656,33,08/15/2021,08/21/2021,58,3441,210,12476.9,1113,41087,4036,148979.3,0.1,0.1,0,59,0.0,213.9,27579,60656-2021-33,POINT (-87.817934 41.974566)
60656,34,08/22/2021,08/28/2021,48,3489,174,12650.9,884,41971,3205,152184.6,0.1,0.1,0,59,0.0,213.9,27579,60656-2021-34,POINT (-87.817934 41.974566)
60656,35,08/29/2021,09/04/2021,60,3549,218,12868.5,854,42825,3097,155281.2,0.1,0.1,0,59,0.0,213.9,27579,60656-2021-35,POINT (-87.817934 41.974566)
60656,36,09/05/2021,09/11/2021,52,3601,188,13057,827,43652,2999,158279.9,0.1,0.1,0,59,0.0,213.9,27579,60656-2021-36,POINT (-87.817934 41.974566)
60656,37,09/12/2021,09/18/2021,33,3634,120,13176.7,1080,44732,3916,162195.9,0.0,0.1,0,59,0.0,213.9,27579,60656-2021-37,POINT (-87.817934 41.974566)
60656,38,09/19/2021,09/25/2021,37,3671,134,13310.9,1020,45752,3698,165894.3,0.0,0.1,0,59,0.0,213.9,27579,60656-2021-38,POINT (-87.817934 41.974566)
60656,39,09/26/2021,10/02/2021,39,3710,141,13452.3,1198,46950,4344,170238.2,0.0,0.1,0,59,0.0,213.9,27579,60656-2021-39,POINT (-87.817934 41.974566)
60657,22,05/24/2020,05/30/2020,19,334,27,476.8,450,3556,642,5076.2,0.0,0.1,1,25,1.4,35.7,70052,60657-2020-22,POINT (-87.658216 41.939715)
60657,23,05/31/2020,06/06/2020,8,342,11,488.2,471,4027,672,5748.6,0.0,0.1,0,25,0.0,35.7,70052,60657-2020-23,POINT (-87.658216 41.939715)
60657,24,06/07/2020,06/13/2020,18,360,26,513.9,785,4812,1121,6869.2,0.0,0.1,1,26,1.4,37.1,70052,60657-2020-24,POINT (-87.658216 41.939715)
60657,25,06/14/2020,06/20/2020,12,372,17,531,762,5574,1088,7956.9,0.0,0.1,2,28,2.9,40.0,70052,60657-2020-25,POINT (-87.658216 41.939715)
60657,26,06/21/2020,06/27/2020,19,391,27,558.2,925,6499,1320,9277.4,0.0,0.1,0,28,0.0,40.0,70052,60657-2020-26,POINT (-87.658216 41.939715)
60657,27,06/28/2020,07/04/2020,26,417,37,595.3,1024,7523,1462,10739.2,0.0,0.1,0,28,0.0,40.0,70052,60657-2020-27,POINT (-87.658216 41.939715)
60657,28,07/05/2020,07/11/2020,52,469,74,669.5,1451,8974,2071,12810.5,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-28,POINT (-87.658216 41.939715)
60657,29,07/12/2020,07/18/2020,45,514,64,733.7,1491,10465,2128,14938.9,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-29,POINT (-87.658216 41.939715)
60657,30,07/19/2020,07/25/2020,39,553,56,789.4,1403,11868,2003,16941.7,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-30,POINT (-87.658216 41.939715)
60657,31,07/26/2020,08/01/2020,25,578,36,825.1,1433,13301,2046,18987.3,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-31,POINT (-87.658216 41.939715)
60657,32,08/02/2020,08/08/2020,33,611,47,872.2,1541,14842,2200,21187.1,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-32,POINT (-87.658216 41.939715)
60657,33,08/09/2020,08/15/2020,44,655,63,935,1633,16475,2331,23518.2,0.0,0.0,1,29,1.4,41.4,70052,60657-2020-33,POINT (-87.658216 41.939715)
60657,34,08/16/2020,08/22/2020,60,715,86,1020.7,1784,18259,2547,26064.9,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-34,POINT (-87.658216 41.939715)
60657,35,08/23/2020,08/29/2020,52,767,74,1094.9,1647,19906,2351,28416,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-35,POINT (-87.658216 41.939715)
60657,36,08/30/2020,09/05/2020,63,830,90,1184.8,1858,21764,2652,31068.3,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-36,POINT (-87.658216 41.939715)
60657,37,09/06/2020,09/12/2020,58,888,83,1267.6,1457,23221,2080,33148.2,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-37,POINT (-87.658216 41.939715)
60657,38,09/13/2020,09/19/2020,72,960,103,1370.4,1847,25068,2637,35784.8,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-38,POINT (-87.658216 41.939715)
60657,39,09/20/2020,09/26/2020,61,1021,87,1457.5,1910,26978,2726,38511.4,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-39,POINT (-87.658216 41.939715)
60657,40,09/27/2020,10/03/2020,52,1073,74,1531.7,2094,29072,2989,41500.6,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-40,POINT (-87.658216 41.939715)
60657,41,10/04/2020,10/10/2020,95,1168,136,1667.3,2619,31691,3739,45239.3,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-41,POINT (-87.658216 41.939715)
60657,42,10/11/2020,10/17/2020,97,1265,138,1805.8,2435,34126,3476,48715.2,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-42,POINT (-87.658216 41.939715)
60657,43,10/18/2020,10/24/2020,161,1426,230,2035.6,2780,36906,3968,52683.7,0.1,0.0,2,31,2.9,44.3,70052,60657-2020-43,POINT (-87.658216 41.939715)
60657,44,10/25/2020,10/31/2020,253,1679,361,2396.8,3330,40236,4754,57437.3,0.1,0.0,0,31,0.0,44.3,70052,60657-2020-44,POINT (-87.658216 41.939715)
60657,45,11/01/2020,11/07/2020,364,2043,520,2916.4,3391,43627,4841,62278,0.1,0.0,1,32,1.4,45.7,70052,60657-2020-45,POINT (-87.658216 41.939715)
60657,46,11/08/2020,11/14/2020,401,2444,572,3488.8,3794,47421,5416,67694,0.1,0.0,1,33,1.4,47.1,70052,60657-2020-46,POINT (-87.658216 41.939715)
60657,47,11/15/2020,11/21/2020,291,2735,415,3904.2,4692,52113,6698,74391.9,0.1,0.1,0,33,0.0,47.1,70052,60657-2020-47,POINT (-87.658216 41.939715)
60657,48,11/22/2020,11/28/2020,173,2908,247,4151.2,3103,55216,4430,78821.4,0.1,0.1,2,35,2.9,50.0,70052,60657-2020-48,POINT (-87.658216 41.939715)
60657,49,11/29/2020,12/05/2020,208,3116,297,4448.1,3330,58546,4754,83575.1,0.1,0.1,2,37,2.9,52.8,70052,60657-2020-49,POINT (-87.658216 41.939715)
60657,50,12/06/2020,12/12/2020,164,3280,234,4682.2,3104,61650,4431,88006.1,0.1,0.1,2,39,2.9,55.7,70052,60657-2020-50,POINT (-87.658216 41.939715)
60657,51,12/13/2020,12/19/2020,113,3393,161,4843.5,4331,65981,6183,94188.6,0.0,0.1,0,39,0.0,55.7,70052,60657-2020-51,POINT (-87.658216 41.939715)
60657,52,12/20/2020,12/26/2020,122,3515,174,5017.7,3365,69346,4804,98992.2,0.0,0.0,0,39,0.0,55.7,70052,60657-2020-52,POINT (-87.658216 41.939715)
60657,53,12/27/2020,01/02/2021,138,3653,197,5214.7,2844,72190,4060,103052,0.0,0.0,3,42,4.3,60.0,70052,60657-2020-53,POINT (-87.658216 41.939715)
60657,1,01/03/2021,01/09/2021,242,3895,346,5560.2,3579,75769,5109,108161.1,0.1,0.1,1,43,1.4,61.4,70052,60657-2021-1,POINT (-87.658216 41.939715)
60657,10,03/07/2021,03/13/2021,70,4631,100,6610.8,2461,98305,3513,140331.5,0.0,0.0,0,46,0.0,65.7,70052,60657-2021-10,POINT (-87.658216 41.939715)
60657,11,03/14/2021,03/20/2021,90,4721,128,6739.3,2652,100957,3786,144117.2,0.0,0.0,0,46,0.0,65.7,70052,60657-2021-11,POINT (-87.658216 41.939715)
60657,12,03/21/2021,03/27/2021,193,4914,276,7014.8,2753,103710,3930,148047.2,0.1,0.0,0,46,0.0,65.7,70052,60657-2021-12,POINT (-87.658216 41.939715)
60657,13,03/28/2021,04/03/2021,188,5102,268,7283.2,3264,106974,4659,152706.6,0.1,0.0,0,46,0.0,65.7,70052,60657-2021-13,POINT (-87.658216 41.939715)
60657,14,04/04/2021,04/10/2021,137,5239,196,7478.7,2766,109740,3948,156655.1,0.1,0.0,0,46,0.0,65.7,70052,60657-2021-14,POINT (-87.658216 41.939715)
60657,15,04/11/2021,04/17/2021,95,5334,136,7614.3,2351,112091,3356,160011.1,0.0,0.0,0,46,0.0,65.7,70052,60657-2021-15,POINT (-87.658216 41.939715)
60633,11,03/08/2020,03/14/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,12871,60633-2020-11,POINT (-87.556037 41.653147)
60657,16,04/18/2021,04/24/2021,69,5403,98,7712.8,2076,114167,2964,162974.6,0.0,0.0,0,46,0.0,65.7,70052,60657-2021-16,POINT (-87.658216 41.939715)
60657,17,04/25/2021,05/01/2021,36,5439,51,7764.2,2017,116184,2879,165853.9,0.0,0.0,0,46,0.0,65.7,70052,60657-2021-17,POINT (-87.658216 41.939715)
60657,18,05/02/2021,05/08/2021,26,5465,37,7801.3,2002,118186,2858,168711.8,0.0,0.0,0,46,0.0,65.7,70052,60657-2021-18,POINT (-87.658216 41.939715)
60657,19,05/09/2021,05/15/2021,24,5489,34,7835.6,1836,120022,2621,171332.7,0.0,0.0,0,46,0.0,65.7,70052,60657-2021-19,POINT (-87.658216 41.939715)
60657,2,01/10/2021,01/16/2021,162,4057,231,5791.4,2979,78748,4253,112413.6,0.1,0.1,1,44,1.4,62.8,70052,60657-2021-2,POINT (-87.658216 41.939715)
60657,20,05/16/2021,05/22/2021,12,5501,17,7852.7,1575,121597,2248,173581.1,0.0,0.0,1,47,1.4,67.1,70052,60657-2021-20,POINT (-87.658216 41.939715)
60657,21,05/23/2021,05/29/2021,9,5510,13,7865.6,1414,123011,2018,175599.6,0.0,0.0,0,47,0.0,67.1,70052,60657-2021-21,POINT (-87.658216 41.939715)
60657,22,05/30/2021,06/05/2021,4,5514,6,7871.3,1423,124434,2031,177630.9,0.0,0.0,1,48,1.4,68.5,70052,60657-2021-22,POINT (-87.658216 41.939715)
60657,23,06/06/2021,06/12/2021,3,5517,4,7875.6,1397,125831,1994,179625.1,0.0,0.0,0,48,0.0,68.5,70052,60657-2021-23,POINT (-87.658216 41.939715)
60657,24,06/13/2021,06/19/2021,5,5522,7,7882.7,1286,127117,1836,181460.9,0.0,0.0,0,48,0.0,68.5,70052,60657-2021-24,POINT (-87.658216 41.939715)
60657,25,06/20/2021,06/26/2021,3,5525,4,7887,1280,128397,1827,183288.1,0.0,0.0,0,48,0.0,68.5,70052,60657-2021-25,POINT (-87.658216 41.939715)
60657,26,06/27/2021,07/03/2021,6,5531,9,7895.6,1156,129553,1650,184938.3,0.0,0.0,0,48,0.0,68.5,70052,60657-2021-26,POINT (-87.658216 41.939715)
60657,27,07/04/2021,07/10/2021,12,5543,17,7912.7,1285,130838,1834,186772.7,0.0,0.0,0,48,0.0,68.5,70052,60657-2021-27,POINT (-87.658216 41.939715)
60657,28,07/11/2021,07/17/2021,28,5571,40,7952.7,1555,132393,2220,188992.5,0.0,0.0,0,48,0.0,68.5,70052,60657-2021-28,POINT (-87.658216 41.939715)
60657,29,07/18/2021,07/24/2021,36,5607,51,8004.1,2066,134459,2949,191941.7,0.0,0.0,0,48,0.0,68.5,70052,60657-2021-29,POINT (-87.658216 41.939715)
60657,3,01/17/2021,01/23/2021,103,4160,147,5938.4,2791,81539,3984,116397.8,0.0,0.1,2,46,2.9,65.7,70052,60657-2021-3,POINT (-87.658216 41.939715)
60657,30,07/25/2021,07/31/2021,69,5676,98,8102.6,2391,136850,3413,195354.9,0.0,0.0,0,48,0.0,68.5,70052,60657-2021-30,POINT (-87.658216 41.939715)
60657,31,08/01/2021,08/07/2021,97,5773,138,8241,3640,140490,5196,200551,0.0,0.0,0,48,0.0,68.5,70052,60657-2021-31,POINT (-87.658216 41.939715)
60657,32,08/08/2021,08/14/2021,152,5925,217,8458,3690,144180,5268,205818.5,0.0,0.0,0,48,0.0,68.5,70052,60657-2021-32,POINT (-87.658216 41.939715)
60657,33,08/15/2021,08/21/2021,97,6022,138,8596.5,3376,147556,4819,210637.8,0.0,0.0,1,49,1.4,69.9,70052,60657-2021-33,POINT (-87.658216 41.939715)
60657,34,08/22/2021,08/28/2021,79,6101,113,8709.2,3081,150637,4398,215036,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-34,POINT (-87.658216 41.939715)
60657,35,08/29/2021,09/04/2021,88,6189,126,8834.9,3220,153857,4597,219632.6,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-35,POINT (-87.658216 41.939715)
60657,36,09/05/2021,09/11/2021,73,6262,104,8939.1,2898,156755,4137,223769.5,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-36,POINT (-87.658216 41.939715)
60657,37,09/12/2021,09/18/2021,75,6337,107,9046.1,3419,160174,4881,228650.1,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-37,POINT (-87.658216 41.939715)
60657,38,09/19/2021,09/25/2021,56,6393,80,9126.1,3388,163562,4836,233486.6,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-38,POINT (-87.658216 41.939715)
60657,39,09/26/2021,10/02/2021,86,6479,123,9248.8,3649,167211,5209,238695.5,0.0,0.0,0,49,0.0,69.9,70052,60657-2021-39,POINT (-87.658216 41.939715)
60657,4,01/24/2021,01/30/2021,96,4256,137,6075.5,2688,84227,3837,120235,0.0,0.0,0,46,0.0,65.7,70052,60657-2021-4,POINT (-87.658216 41.939715)
60657,5,01/31/2021,02/06/2021,94,4350,134,6209.7,2448,86675,3494,123729.5,0.0,0.0,0,46,0.0,65.7,70052,60657-2021-5,POINT (-87.658216 41.939715)
60657,6,02/07/2021,02/13/2021,70,4420,100,6309.6,2459,89134,3510,127239.8,0.0,0.0,0,46,0.0,65.7,70052,60657-2021-6,POINT (-87.658216 41.939715)
60657,7,02/14/2021,02/20/2021,44,4464,63,6372.4,2029,91163,2896,130136.2,0.0,0.0,0,46,0.0,65.7,70052,60657-2021-7,POINT (-87.658216 41.939715)
60657,8,02/21/2021,02/27/2021,49,4513,70,6442.4,2249,93412,3210,133346.7,0.0,0.0,0,46,0.0,65.7,70052,60657-2021-8,POINT (-87.658216 41.939715)
60657,9,02/28/2021,03/06/2021,48,4561,68,6510.9,2432,95844,3472,136818.4,0.0,0.0,0,46,0.0,65.7,70052,60657-2021-9,POINT (-87.658216 41.939715)
60659,16,04/12/2020,04/18/2020,78,264,190,642.8,230,724,560,1762.9,0.3,0.3,7,15,17.0,36.5,41068,60659-2020-16,POINT (-87.703266 41.990803)
60659,17,04/19/2020,04/25/2020,88,352,214,857.1,258,982,628,2391.2,0.3,0.3,7,22,17.0,53.6,41068,60659-2020-17,POINT (-87.703266 41.990803)
60659,18,04/26/2020,05/02/2020,96,448,234,1090.9,322,1304,784,3175.2,0.2,0.3,3,25,7.3,60.9,41068,60659-2020-18,POINT (-87.703266 41.990803)
60659,19,05/03/2020,05/09/2020,85,533,207,1297.8,351,1655,855,4029.9,0.2,0.3,5,30,12.2,73.0,41068,60659-2020-19,POINT (-87.703266 41.990803)
60659,20,05/10/2020,05/16/2020,56,589,136,1434.2,375,2030,913,4943,0.2,0.3,5,35,12.2,85.2,41068,60659-2020-20,POINT (-87.703266 41.990803)
60659,21,05/17/2020,05/23/2020,64,653,156,1590,369,2399,898,5841.5,0.2,0.2,2,37,4.9,90.1,41068,60659-2020-21,POINT (-87.703266 41.990803)
60659,22,05/24/2020,05/30/2020,63,716,153,1743.4,378,2777,920,6762,0.2,0.2,1,38,2.4,92.5,41068,60659-2020-22,POINT (-87.703266 41.990803)
60659,23,05/31/2020,06/06/2020,24,740,58,1801.9,344,3121,838,7599.6,0.1,0.2,2,40,4.9,97.4,41068,60659-2020-23,POINT (-87.703266 41.990803)
60659,24,06/07/2020,06/13/2020,30,770,73,1874.9,462,3583,1125,8724.6,0.1,0.2,0,40,0.0,97.4,41068,60659-2020-24,POINT (-87.703266 41.990803)
60659,25,06/14/2020,06/20/2020,23,793,56,1930.9,579,4162,1410,10134.4,0.0,0.2,1,41,2.4,99.8,41068,60659-2020-25,POINT (-87.703266 41.990803)
60659,26,06/21/2020,06/27/2020,20,813,49,1979.6,605,4767,1473,11607.6,0.0,0.2,0,41,0.0,99.8,41068,60659-2020-26,POINT (-87.703266 41.990803)
60659,27,06/28/2020,07/04/2020,8,821,20,1999.1,533,5300,1298,12905.4,0.0,0.2,0,41,0.0,99.8,41068,60659-2020-27,POINT (-87.703266 41.990803)
60659,28,07/05/2020,07/11/2020,19,840,46,2045.4,511,5811,1244,14149.7,0.0,0.1,0,41,0.0,99.8,41068,60659-2020-28,POINT (-87.703266 41.990803)
60659,29,07/12/2020,07/18/2020,14,854,34,2079.5,451,6262,1098,15247.9,0.0,0.1,2,43,4.9,104.7,41068,60659-2020-29,POINT (-87.703266 41.990803)
60659,30,07/19/2020,07/25/2020,19,873,46,2125.7,483,6745,1176,16424,0.0,0.1,0,43,0.0,104.7,41068,60659-2020-30,POINT (-87.703266 41.990803)
60659,31,07/26/2020,08/01/2020,31,904,76,2201.2,480,7225,1169,17592.8,0.1,0.1,1,44,2.4,107.1,41068,60659-2020-31,POINT (-87.703266 41.990803)
60659,32,08/02/2020,08/08/2020,22,926,54,2254.8,472,7697,1149,18742.1,0.0,0.1,0,44,0.0,107.1,41068,60659-2020-32,POINT (-87.703266 41.990803)
60659,33,08/09/2020,08/15/2020,38,964,92,2347.3,556,8253,1354,20095.9,0.1,0.1,0,44,0.0,107.1,41068,60659-2020-33,POINT (-87.703266 41.990803)
60659,34,08/16/2020,08/22/2020,40,1004,97,2444.7,557,8810,1356,21452.2,0.1,0.1,0,44,0.0,107.1,41068,60659-2020-34,POINT (-87.703266 41.990803)
60659,35,08/23/2020,08/29/2020,23,1027,56,2500.7,532,9342,1295,22747.6,0.1,0.1,0,44,0.0,107.1,41068,60659-2020-35,POINT (-87.703266 41.990803)
60659,36,08/30/2020,09/05/2020,24,1051,58,2559.2,476,9818,1159,23906.7,0.1,0.1,1,45,2.4,109.6,41068,60659-2020-36,POINT (-87.703266 41.990803)
60659,37,09/06/2020,09/12/2020,19,1070,46,2605.4,435,10253,1059,24965.9,0.1,0.1,0,45,0.0,109.6,41068,60659-2020-37,POINT (-87.703266 41.990803)
60659,38,09/13/2020,09/19/2020,23,1093,56,2661.4,512,10765,1247,26212.6,0.1,0.1,0,45,0.0,109.6,41068,60659-2020-38,POINT (-87.703266 41.990803)
60659,39,09/20/2020,09/26/2020,27,1120,66,2727.2,540,11305,1315,27527.5,0.1,0.1,0,45,0.0,109.6,41068,60659-2020-39,POINT (-87.703266 41.990803)
60659,40,09/27/2020,10/03/2020,30,1150,73,2800.2,642,11947,1563,29090.8,0.1,0.1,1,46,2.4,112.0,41068,60659-2020-40,POINT (-87.703266 41.990803)
60659,41,10/04/2020,10/10/2020,50,1200,122,2922,761,12708,1853,30943.8,0.1,0.1,2,48,4.9,116.9,41068,60659-2020-41,POINT (-87.703266 41.990803)
60659,42,10/11/2020,10/17/2020,62,1262,151,3073,823,13531,2004,32947.8,0.1,0.1,0,48,0.0,116.9,41068,60659-2020-42,POINT (-87.703266 41.990803)
60659,48,11/22/2020,11/28/2020,137,2266,334,5517.7,1062,21014,2586,51168.8,0.1,0.1,1,53,2.4,129.1,41068,60659-2020-48,POINT (-87.703266 41.990803)
60659,49,11/29/2020,12/05/2020,235,2501,572,6089.9,1394,22408,3394,54563.2,0.2,0.1,3,56,7.3,136.4,41068,60659-2020-49,POINT (-87.703266 41.990803)
60659,50,12/06/2020,12/12/2020,177,2678,431,6520.9,1520,23928,3701,58264.3,0.1,0.1,7,63,17.0,153.4,41068,60659-2020-50,POINT (-87.703266 41.990803)
60659,51,12/13/2020,12/19/2020,137,2815,334,6854.5,1467,25395,3572,61836.5,0.1,0.1,5,68,12.2,165.6,41068,60659-2020-51,POINT (-87.703266 41.990803)
60659,52,12/20/2020,12/26/2020,96,2911,234,7088.2,1144,26539,2786,64622.1,0.1,0.1,0,68,0.0,165.6,41068,60659-2020-52,POINT (-87.703266 41.990803)
60659,53,12/27/2020,01/02/2021,119,3030,290,7378,1208,27747,2942,67563.6,0.1,0.1,4,72,9.7,175.3,41068,60659-2020-53,POINT (-87.703266 41.990803)
60659,1,01/03/2021,01/09/2021,129,3159,314,7692.1,1342,29089,3268,70831.3,0.1,0.1,1,73,2.4,177.8,41068,60659-2021-1,POINT (-87.703266 41.990803)
60659,10,03/07/2021,03/13/2021,29,3652,71,8892.6,1041,39881,2535,97109.7,0.0,0.1,0,85,0.0,207.0,41068,60659-2021-10,POINT (-87.703266 41.990803)
